,Tot Dom Deposits to Tot Assets,Return On Assets,Net Op Inc to Assets,Pretax ROA,Assets per Emp,NonInterest Inc to Ave Asset,NonInterest Exp to Ave Asset,Yield on Earning Assets,Net Loans Lease to Tot Assets,RE to Ave Equity,Net Interest Margin,Efficiency Ratio,Core Capital Ratio,Equity to Assets,Noncurr Assets Other RE,Cost of Funding Earnings Assets,Noncurrent Loans to Loans,Number Employees,Return on Equity
3520,87.58833612,1.139146315,1.139146315,1.516144648,3.836961538,0.586894702,3.075083701,4.751652551,65.29906476,10.46686134,4.484628849,66.97736352,11.28810266,10.928118199999998,0.026062289,0.267023702,0.039339698,26.0,10.46686134
3522,84.92330086,1.261113739,1.261113739,1.537331129,11.908,0.228786121,1.088129111,3.282743174,30.09321465,8.71045727,2.549616986,41.44527099,14.64964633,14.84156309,0.0,0.733126188,0.0,6.0,8.71045727
3525,75.12829527,0.919744906,0.919744906,1.121832036,3.908349593,0.672519463,2.761305284,4.106843351,58.65844856,6.8847936270000005,3.60734406,69.3654267,13.90283175,13.52826032,0.243797415,0.49949929,0.330111317,123.0,6.8847936270000005
3527,78.19483792,1.053894246,1.053066294,1.2763442390000002,5.22138961,0.6234584989999999,2.852946091,4.0450302030000005,58.49017652,2.146206199,3.858868753,69.10716443,11.80165849,12.99027228,1.025750721,0.18616145,0.8101827620000001,77.0,8.054944404
3528,77.89840353,2.065062032,2.065062032,2.624587883,6.182232558,0.34532045100000003,1.9773979,5.517607375,88.64864052,13.45518953,4.691011575,41.25974233,13.62109082,13.36049294,1.429076574,0.8265958000000001,1.386029164,43.0,15.78610153
3530,82.03123968,1.211408328,1.211408328,1.5355011669999998,4.0376,0.6913523770000001,2.668798325,4.810406765,79.12753451,8.066090118,4.118073444,59.48395024,11.95642496,11.90839443,1.968826365,0.6923333220000001,1.486965949,75.0,9.958692268
3531,88.15143784,1.489792147,1.489792147,1.566386747,2.912492308,1.97163194,4.433252036,5.0104691,78.98918188,10.99015654,4.585917902,71.44357874,8.741420867999999,8.977772143,0.33278397600000004,0.424551199,0.301449562,260.0,16.50178173
3532,85.05272963,1.313018297,1.313018297,1.313018297,4.624461538,0.108595498,2.760958273,4.264345487,74.90601816,7.192507967999999,3.85290414,73.7258348,10.10253851,10.33800193,0.889916498,0.411441347,1.172782674,13.0,13.10415835
3534,87.74106857,0.968642935,0.966211679,1.150022289,2.550256098,0.77182704,3.804142521,4.904646811,70.66100487,2.585141938,4.632998252,76.26656274,11.98359158,11.5990264,2.072006159,0.271648559,0.6473316,82.0,8.265867852000001
3535,85.79250549,1.450588547,1.4482750080000002,1.450588547,4.952647058999999,0.390987982,1.938745139,3.580763881,44.6356672,6.490834269,3.05876598,57.24043716,12.88856817,12.42710375,0.024942099,0.521997901,0.055292259,17.0,11.72839506
3536,85.78796692,1.230433767,1.219308688,1.230433767,4.890222222,0.422753012,2.636643786,4.222901463,49.99204762,1.47195032,3.603947432,68.37853433,9.342025674,7.925111332999999,0.5055439429999999,0.618954031,0.996378849,18.0,15.3582741
3537,82.34905859,1.026045891,1.055901737,1.026045891,4.261104167,0.894680171,2.670107785,3.188599607,49.93766287,3.771812081,2.9796481260000003,71.52759264,8.498707279,7.135767822,1.5405826930000002,0.208951481,3.057501601,48.0,13.83892617
3539,87.94623938,1.251273459,1.251273459,1.692576913,6.194125,0.468713607,2.625892603,4.919433774,70.73974667,6.959066966,4.225497474,59.68847352,11.66736938,10.97747193,0.414371145,0.6939363009999999,0.575056012,24.0,11.28530753
3540,80.30531474,0.73762558,0.73762558,0.901171523,4.489692308,0.567404292,2.620072761,4.104946898,68.38913066,8.361924251,3.196618222,72.35023041,8.555249464,8.215399376,2.964054415,0.908328675,3.314917127,13.0,9.286358088
3542,89.04071664,1.017018733,1.020108905,1.482500384,4.2140833330000005,0.260122099,1.858014993,4.073852348,64.94690423,7.570287715,3.378876512,53.71004566,9.430257322000001,9.161739406,0.013842473,0.6949758359999999,0.020967186,24.0,11.37731102
3543,84.00633520000002,1.039508124,0.8556210320000001,1.212865963,4.621062802,0.784156712,2.9924459430000003,4.063755332,67.23770595,7.201029415,3.601063009,72.32198142,9.535437162000001,9.219285774,0.781655097,0.462692323,0.644618877,207.0,11.0217073
3545,87.47420046,0.907965332,0.907965332,1.087494841,4.239416667,0.397234833,2.781675609,4.560066171,80.20757573,8.554605044,3.768557855,71.41721854,9.988974862000001,9.491282213,0.13956322599999998,0.7915083159999999,0.14085103,48.0,9.776691479
3546,85.41244084,0.4755431470000001,0.485494911,0.935339831,2.410222222,0.557424748,3.952361914,5.105988701,66.95709632,3.22557561,4.728783357,80.65552699,14.92482015,14.3893294,0.696109165,0.377205344,0.8907471370000001,27.0,3.22557561
3547,81.77797176,0.972365906,0.972365906,1.147381194,3.997382979,0.909973748,3.360716528,4.52037069,82.50797064,6.28680291,3.992082285,72.71372909,9.377334694,9.363040713,0.147170755,0.528288405,0.03504111,94.0,10.61655698
3548,83.76614237,0.582103453,0.582103453,0.786287434,3.666967742,0.13254047900000002,2.940965754,4.117375362,69.96815511,0.8226689159999999,3.793113200000001,78.71524449,13.01088356,12.84000141,0.7873253809999999,0.324262162,1.110545843,31.0,4.456123296
3549,74.78783270000002,1.063588206,1.063588206,1.306524788,3.867647059,1.318375353,3.282606496,4.404309186,81.17262357,9.813663408,3.531123705,71.53001937,11.16724197,11.46463878,0.0,0.8731854809999999,0.0,17.0,9.813663408
3550,89.10545733,0.952748662,0.941381868,1.018938282,3.625776471,0.90183357,2.711228659,4.032317319,40.88763137,9.956876813,3.3593016060000003,69.05585764,9.406777743,9.792953071,1.350785714,0.673015713,0.39455793,85.0,9.956876813
3551,89.58177707,0.219665279,0.219665279,0.292233273,2.448804878,0.241239548,3.995162264,4.51750386,56.09605482,2.12974927,4.324645227,93.18389753,10.89720587,10.2807741,1.239031484,0.192858633,1.769089156,41.0,2.12974927
3552,85.96735072,1.016596007,1.016596007,1.028497114,4.311556777,0.764603003,3.314889492,4.660318318,87.460484,0.655633592,4.011420272,73.68683383,9.263606507999999,9.086916074,2.085459048,0.648898046,2.199802762,273.0,11.00941423
3553,86.63360657,0.912263456,0.929590293,1.200130212,4.214769231,0.289922947,2.87524057,4.585406946,41.55429364,4.350516608,4.294752012,64.7021845,11.32495454,12.37719792,0.6486869820000001,0.290654934,0.909658322,91.0,5.616428327
3556,75.80105937,1.923296366,1.923296366,2.024666687,6.607727272999999,0.161644566,2.128776747,5.295768986000001,90.11212767,11.00247686,4.3109114580000005,49.93573265,10.80354817,10.84130151,0.0,0.984857528,0.0,11.0,18.30269847
3558,88.57628726,1.180969112,1.183616889,1.3441986,4.746392857,0.5588917520000001,2.12724882,3.854189403,54.61704001,12.83553793,3.278276044,59.35851445,9.199066345,9.330769983,0.170053951,0.575913359,0.307570871,56.0,12.83553793
3561,89.4358132,0.716344058,0.716344058,0.89352084,3.961850746,0.542985741,2.871485776,4.290743636,74.54905743,6.29200314,3.710340912,73.87033399,8.588262822999999,8.311734302,0.473169482,0.580402723,0.629472967,67.0,8.615910868
3562,77.12601843,1.083525638,1.083525638,1.22996279,5.726817949,0.631737885,2.404829512,4.10779373,77.62918415,5.428402189,3.5145247910000004,61.78325756,9.59467791,11.80679833,0.363606406,0.593268939,0.434643995,390.0,9.109609202
3563,88.08536829,1.213277822,1.213277822,1.254857642,4.420790698,0.816670309,2.236781082,3.043517993,30.61064526,5.019270413,2.821641497,63.88550548,12.16569698,11.43592118,0.064178775,0.221876496,0.205945408,43.0,10.19987452
3564,87.71521959,0.438756856,0.438756856,0.575573509,2.71525,0.735979242,4.017220027,4.658883123,84.27285701,3.640905033,4.1968451280000005,87.46789933,8.966526217,8.683592671,0.766504005,0.462037996,0.798346572,32.0,4.979473059
3565,84.06945863,0.872653837,0.857187025,0.918240232,4.079166667,0.503078425,2.767745379,4.242508857,57.71685393,5.7413081120000005,3.446711227,73.86164623,11.56620445,12.35628192,0.353013279,0.79579763,0.458162865,30.0,7.140002664
3566,80.13469671,1.411687703,1.411687703,1.422171165,5.354371622,0.315270954,1.972425093,4.06931146,67.92908548,8.074275248,3.388505822,54.97952618,9.718053544,10.09026471,0.576947102,0.6808056379999999,0.8383022729999999,148.0,13.94808312
3567,86.99726609999998,1.124614421,1.124614421,1.124614421,4.702857143,0.148935423,2.206675863,3.585006216,49.43955043,1.637172229,3.354335575,66.24087591,12.67232238,12.98754557,0.0,0.230670641,0.0,14.0,8.653624641
3568,84.00674954,2.6945698260000004,2.6945698260000004,2.842292436,5.835153846,0.309123239,1.893037888,5.901097433,74.84213718,7.069329034,4.868260321,38.63763261,11.37458217,10.73071701,1.030887064,1.032837112,1.3589601,13.0,24.43259333
3569,87.75291597,1.403668701,1.403668701,1.403668701,12.603,0.157715584,1.251210303,2.899887423,39.21553069,-2.36827811,2.596063857,46.80432645,12.70674614,12.12409744,0.083313497,0.303823565,0.211907164,6.0,11.60239001
3572,92.7759142,0.796261751,0.797602151,0.947854669,4.431933333,0.68615742,2.674418224,3.563250679,30.39756916,6.768564197000001,3.135932991,73.76760563,8.094417541,7.09246529,0.0,0.427317688,0.0,30.0,10.42442449
3573,80.84284627,1.237626258,1.237626258,1.613413323,5.477447205,0.7399182040000001,2.495300709,4.205615558,71.66880795,8.239441207,3.5926112530000003,60.48063331,10.09774792,9.496421804,0.44439707,0.613004305,0.498748037,161.0,12.8316789
3576,86.24690720000002,1.300362417,1.300362417,1.515605054,4.102878788,0.6650255279999999,2.743230304,4.456241211,59.56128365,1.795046488,4.01210858,64.41268735,12.09000387,12.58982976,0.787325972,0.444132631,0.8735899579999999,33.0,10.21078392
3577,84.98102899,1.257861635,1.277071495,1.261703607,5.856888889,0.514824249,2.688612011,4.5996557860000005,70.65563818,-0.452359889,3.759247165,64.04879909,8.615499352999999,8.835179845,0.232584611,0.8404086209999999,0.325732899,45.0,13.97194601
3578,86.20061753,0.678056357,0.678056357,0.678056357,5.413285714,0.182826714,2.98557799,5.163252733999999,83.69267851,2.597060168,4.362390266,71.00042212,8.980490263,8.93920601,0.7406820959999999,0.8008624670000001,0.698234183,21.0,7.573106748
3581,79.66851541,0.852133138,0.852133138,0.852133138,4.331465116,0.221403414,2.660081013,4.259249756,66.19007479,3.159698914,3.474681126,75.73800738,15.87497096,15.90685788,0.29959249,0.78456863,0.258822197,43.0,5.304260518
3583,86.19912322,0.665329485,0.665329485,0.7616667859999999,3.1001818180000003,0.927999157,3.757907373,4.126917283,66.17573749,4.15277166,3.864530863,83.14737719,12.02702453,11.70275937,1.36062401,0.26238642100000004,2.029701888,88.0,5.562197194
3584,76.5417946,0.878654145,0.875659293,1.08702023,9.168804348,0.559367628,2.158511599,3.768823136,75.48034253,9.906071104,2.907721892,65.85861118,9.482863633,8.676198041000001,0.09756618,0.861101245,0.12828946300000002,276.0,9.906071104
3585,81.50785718,1.203712155,1.203712155,1.529837655,5.222838235,0.779564492,2.837683942,4.711289894,81.75687661,9.593740177,3.875868723,64.12060563,10.1557941,9.92963596,0.331124895,0.8354211709999999,0.387145437,340.0,12.0824638
3586,90.54277202,1.179069286,1.179283268,1.552048474,3.893943005,0.501639402,2.653379904,4.629088342,68.39345283,4.566818987,4.034394112,61.07916851,9.833389552,9.066957983,1.236276348,0.59469423,0.943336462,193.0,12.80062012
3587,88.43644173,1.310540133,1.31217314,1.707422949,3.87424,0.746222378,2.8277900660000004,4.750384689,70.26100603,9.627875134,4.2453150530000014,61.42792995,11.10239147,11.20013215,0.412984224,0.505069636,0.580981568,25.0,11.87562808
3588,91.74246005,1.050005133,1.050005133,1.050005133,4.407083333,0.396334674,2.01924064,3.0897401980000003,29.24458731,3.097275003,2.838412073,65.78947368,8.728170047,7.68365321,0.077526709,0.251328125,0.260300933,24.0,13.52638068
3589,78.8023525,1.556971921,1.556971921,2.060357605,18.22436364,0.008557557,0.995193497,4.4252229210000005,85.78351657,3.633000998,3.094079374,33.02706315,18.20078253,17.84424447,0.244178622,1.331143547,0.274769354,22.0,8.710753556
3590,94.10053577,0.233467687,0.233467687,0.233467687,3.34,0.654464676,4.205564838,4.245615904,60.48282383,4.042202336,4.003941359,94.74057272,6.350971979,5.717932556,2.5549952730000003,0.241674545,1.17295557,95.0,4.042202336
3591,86.33252449,0.586859522,0.586859522,0.673801674,6.687409091,0.48633266,2.305325485,3.182719675,48.05570849,4.588015827,2.66315121,77.38258094,13.34312745,12.81308837,0.67018753,0.519568465,0.8115901259999999,22.0,4.588015827
3592,82.46956305,1.397693274,1.397693274,1.419658677,3.844369565,0.97803847,3.0971218210000004,4.3704797489999985,62.12303708,3.471552555,3.975527047,66.03401528,12.40538045,13.47990568,0.622027697,0.394952703,0.921758933,46.0,10.13793971
3593,82.57645325,1.4813523830000002,1.4813523830000002,1.898649776,6.243466667000001,0.365001812,1.60408691,3.923832033,43.96275573,5.505630888,3.614979422,43.79370629,13.41850131,13.3969376,0.534425319,0.308852611,1.118235384,30.0,11.27111456
3594,91.23763625,1.491587671,1.491587671,1.491587671,4.053066667,1.129160861,2.9101530510000004,3.72758189,58.82952826,-5.93278451,3.442336025,65.15989421,7.326921705,6.1086803960000005,0.209991885,0.285245865,0.352917327,90.0,22.8272512
3595,82.40284779,1.0132392959999998,1.0132392959999998,1.096140692,4.2000975610000015,1.097292101,2.906154525,3.643543143,42.21620868,3.894088549,3.175176572,72.07310109,17.72376173,14.79756568,1.850711946,0.468366572,0.8390583,41.0,6.826290683
3596,88.56659213,1.185339594,1.185339594,1.20422111,5.629529412,0.211892565,2.144101,3.6021161260000003,61.80853065,3.924170616,3.35106634,64.03508772,10.59533767,11.01753359,0.268541932,0.251049786,0.429866524,17.0,10.71090047
3597,88.24077673,0.666036479,0.666036479,0.901980575,5.6596,0.586939029,2.779196751,3.847650339,71.34028907,5.834952349,3.357687375,74.54194793,11.58691975,11.32610962,0.48987561,0.489962965,0.566580923,80.0,5.834952349
3598,80.3186045,0.612386237,0.672759297,0.655664416,4.833578947,0.17527662600000002,2.897474102,4.016464975,56.34704589,3.899505287,3.544616654,82.60333128,11.25423582,11.22737865,1.104118121,0.471848321,1.643486852,19.0,5.4903482389999985
3601,90.5314211,1.338304177,1.326355033,1.338304177,4.546894737,0.401491253,2.526049135,3.912370877,44.80212059,5.790951832999999,3.6029742,65.5707196,9.338196364,8.837726152,0.098389879,0.30939667600000004,0.215834645,19.0,14.54230057
3602,86.42570802,0.919424056,0.919424056,1.227528926,3.122898734,1.010714388,3.654058548,4.979891339,58.2281149,7.151762881000002,4.334133351,73.98910711,13.38035305,12.89778646,1.548788249,0.645757988,1.5750193959999998,79.0,7.151762881000002
3603,88.52777899,0.342847044,0.342847044,0.342847044,3.1554482760000004,0.440171366,3.375384445,3.83506245,41.02155003,3.012244287,3.512708622,90.77929804,11.44098639,11.33671373,1.122306246,0.322353828,2.700570617,29.0,3.012244287
3604,75.9363923,0.6762151009999999,0.674424453,0.943678951,8.053151515,0.136754115,2.169177156,4.11534839,81.76885390000002,7.100827385,3.191118414,68.98125901,9.900309909,9.660437849,0.255499447,0.924229975,0.310644255,33.0,7.100827385
3605,79.86069819,0.906904447,0.896838915,0.906904447,5.446559633,0.410338194,2.37513007,3.979550996,57.41457868,4.240400163,3.242377368,69.47928163,10.53347577,11.05739672,0.7423253459999999,0.737173628,1.257467945,109.0,8.169495111
3606,84.91022245,0.360173439,0.360173439,0.484414451,5.94525,0.236559907,2.6925160760000004,4.210267815,77.70278794,3.43510274,3.358254772,80.96226415,9.950707231,10.56215346,0.098518025,0.852013043,0.12598522,56.0,3.43510274
3607,88.15194195,1.966880578,1.966880578,2.066610686,5.4236111110000005,0.506764178,1.895210127,4.370013526,84.60196329,13.92057439,3.696229267,45.44756379,9.603313679,10.90106701,0.473068715,0.673784259,0.538840241,108.0,18.75634594
3608,90.21220547,0.992105533,1.002236434,1.296382318,4.166463415,0.43018442,3.036938794,4.627306826,68.00234158,1.29018495,4.338410125,67.34746639,9.61126053,9.2041563,0.859944388,0.288896702,1.249096552,41.0,10.87076626
3609,79.06920104,1.869452809,1.869452809,1.869452809,5.246388889,0.28299056300000003,1.946632053,4.429929293,80.61417906,7.151395418,3.798704104,50.30470914,10.48103203,11.49785567,0.726425584,0.631225189,0.890851243,18.0,16.4538702
3610,91.66335814,0.8191068159999999,0.8191068159999999,0.82421559,3.035410256,0.30312061,3.143599132,4.077718657,58.02620353,1.723893915,3.874551898,79.12558937,8.435646296,7.975097355,1.686081381,0.203166758,2.8750036010000004,39.0,10.23695028
3611,88.80420177,0.381138096,0.381138096,0.507445488,2.587252336,0.4978431720000001,4.3749630680000005,5.013493917,64.55591036,3.589731281,4.789846568,87.94357832,10.87829898,10.43939372,1.567715182,0.223647348,0.312783942,107.0,3.589731281
3613,82.92582355,1.6839577630000002,1.729355868,2.1816539930000003,7.857480000000002,0.612628144,1.877905366,4.1376979480000005,49.27432205,11.67791582,3.947368347,43.56411507,13.70925834,14.45959773,0.300859818,0.190329601,0.601741078,25.0,11.67791582
3614,87.54525911,1.631710533,1.635337564,1.631710533,3.566955466,1.339961234,3.703425254,4.625006528,73.43315498,2.308678173,4.5210401,67.46385567,10.15892911,11.71686125,0.186030568,0.103966428,0.07213040400000001,247.0,13.87134014
3615,88.51165229,1.4384865080000002,1.4384865080000002,2.059444546,6.109949153,1.103862277,3.578036345,5.181028944,73.32885791,14.17561017,5.065936895,62.99259852,10.49752282,10.32547637,0.009154283,0.115092049,0.012311641000000002,59.0,14.17561017
3616,86.17877218,2.060024855,2.040547063,1.818560695,5.708475896,0.628428723,2.234202096,4.152050445,78.64626517,8.727090281,3.711779976,53.22344476,10.08537395,10.42106191,0.239013095,0.440270469,0.248805282,809.0,20.11080146
3617,85.10014271,1.4203577509999998,1.4203577509999998,1.395280921,5.476702929,0.6143823279999999,2.648816592,4.360108229,65.83626957,6.526592029,4.036980028,59.35667254,9.467208816,13.73363933,0.4843643520000001,0.323128202,0.504075037,239.0,10.47253642
3618,87.49062554,1.181873733,1.180385182,1.423090755,4.024472727,0.766693507,2.804035785,4.028185439,46.18335095,6.995623059,3.811754474,66.36247878,12.31815086,12.12626386,0.17890542399999998,0.216430964,0.3813632770000001,55.0,9.861209831
3620,87.40287362,0.591540085,0.591540085,0.804573784,3.46852459,1.4486291530000002,4.907701911,5.48326246,81.20852633,4.672092659,4.7077784000000005,82.42636046,12.54057907,12.24406844,0.295869175,0.77548406,0.358185043,61.0,4.672092659
3621,84.1917934,1.871313135,1.862275335,1.819040454,5.070860606,0.7252223859999999,2.496386926,4.602707279,80.40473675,9.545620884,4.053612375,54.41380045,9.555464991000001,9.271990171,1.000965708,0.549094903,1.1930681159999998,165.0,19.97514384
